baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ensembl_transcript_id	hgnc_symbol	wikigene_description	name_1006	definition_1006	namespace_1003
11.2351312008508	1.28352606001079	0.453876523599432	2.82791903364353	0.00468516544282434	0.0300312910374135	ENST00000377818	MZT1	mitotic spindle organizing protein 1	gamma-tubulin complex localization	Any process in which a gamma-tubulin complex is transported to, or maintained in, a specific location.	biological_process
70.6017057872413	0.624211529525385	0.17502059464887	3.56650330652624	0.000361776247300344	0.00381486815256707	ENST00000352251	PROSER1	proline and serine rich 1	protein binding	Binding to a protein.	molecular_function
61.9695948253375	-1.45222285546663	0.259491508711814	-5.59641763491938	2.18826207379105e-08	8.80487555480661e-07	ENST00000630854	INPP5D	inositol polyphosphate-5-phosphatase D	catalytic activity	Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic.	molecular_function
6.98432020926456	2.19284963130789	0.71455487410377	3.06883307465822	0.0021489662842641	0.0162847894900181	ENST00000380071	RFC3	replication factor C subunit 3	DNA binding	Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid).	molecular_function
12.1778621537257	-1.28813970949496	0.476226054328626	-2.70489129644734	0.00683267445226807	0.040205171725202	ENST00000473371	NHLRC3	NHL repeat containing 3			
5.55650269285456	-2.2630779240857	0.769496007989146	-2.94098721837375	0.00327168033512537	0.0228821921257168	ENST00000710580	PPFIA1	PTPRF interacting protein alpha 1			
14.2676021451248	1.92464683807605	0.368416174141109	5.22411059330658	1.7499417247522e-07	5.56537466606392e-06	ENST00000651721	IPO5	importin 5	protein binding	Binding to a protein.	molecular_function
17.6435826191725	1.84816286897688	0.346474600413972	5.33419438760783	9.59696720877526e-08	3.22773125564849e-06	ENST00000261574	IPO5	importin 5	protein binding	Binding to a protein.	molecular_function
18.8630020473499	1.7580061527153	0.39639179923644	4.43502150171045	9.20630997400726e-06	0.000175113706558222	ENST00000707791	EIF4A3	eukaryotic translation initiation factor 4A3	ATP binding	Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator.	molecular_function
51.2251915893509	0.447742850009291	0.165810871002231	2.70032264653664	0.00692722597732908	0.0406075609450215	ENST00000290299	ATP5PO	ATP synthase peripheral stalk subunit OSCP	membrane	A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it.	cellular_component
12.757398001295	4.39503054996567	1.3835248635153	3.17669068758088	0.00148965822002109	0.0121352198521964	ENST00000662305	ETS2	ETS proto-oncogene 2, transcription factor	regulation of DNA-templated transcription	Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription.	biological_process
61.0070893242204	1.15559624972276	0.23060198549791	5.01121552456551	5.40872956681865e-07	1.495119620654e-05	ENST00000282344	USP12	ubiquitin specific peptidase 12	ubiquitin-dependent protein catabolic process	The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of a ubiquitin group, or multiple ubiquitin groups, to the protein.	biological_process
194.371015036556	3.15114597202505	0.348993673279426	9.02923523631345	1.72875685634236e-19	5.92456897129606e-17	ENST00000380752	SLC7A1	solute carrier family 7 member 1	membrane	A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it.	cellular_component
15.9978776505611	-1.62995750770456	0.563276278050708	-2.89370877350853	0.0038072109688015	0.0256702995279933	ENST00000708053	ANKRD36	ankyrin repeat domain 36	protein binding	Binding to a protein.	molecular_function
5.4770373783993	-1.6195004739621	0.587728892449986	-2.75552298817761	0.00585983865887514	0.0358167321717285	ENST00000708055	ANKRD36	ankyrin repeat domain 36			
8.79097418557889	4.87752026633215	1.18890359394991	4.10253639668757	4.0864554639217e-05	0.000631621113968675	ENST00000671713	SEMA7A	semaphorin 7A (John Milton Hagen blood group)	protein binding	Binding to a protein.	molecular_function
8.68199367768974	3.18647433964418	0.631121441083091	5.0489083910313	4.44341734911726e-07	1.25994018043372e-05	ENST00000672707	SEMA7A	semaphorin 7A (John Milton Hagen blood group)	protein binding	Binding to a protein.	molecular_function
12.6103525499722	0.943626454118027	0.348550750573998	2.70728567522534	0.00678358560800901	0.0400054331441971	ENST00000708077	COX5B	cytochrome c oxidase subunit 5B	mitochondrial respiratory chain complex IV	A protein complex located in the mitochondrial inner membrane that forms part of the mitochondrial respiratory chain. Contains the 13 polypeptide subunits of cytochrome c oxidase, including cytochrome a and cytochrome a3. Catalyzes the oxidation of reduced cytochrome c by dioxygen (O2).	cellular_component
75.2545950171667	-0.769801443072144	0.249882105838686	-3.08065853890753	0.00206543364119006	0.0157478421503394	ENST00000708152	ZAP70	zeta chain of T cell receptor associated protein kinase 70	ATP binding	Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator.	molecular_function
13.3903619040302	-1.46541964311582	0.433026982903878	-3.38413009112901	0.000714041624082965	0.00664466543159976	ENST00000708153	ZAP70	zeta chain of T cell receptor associated protein kinase 70			
44.8429495276895	-1.42533450815114	0.251180697973516	-5.67453836879385	1.39063146882925e-08	5.95723743662048e-07	ENST00000708158	ZAP70	zeta chain of T cell receptor associated protein kinase 70			
12.1897454146915	-2.41980322789189	0.698345351658107	-3.46505238725577	0.000530128201386279	0.00517297901765099	ENST00000636000	C13orf46	chromosome 13 open reading frame 46			
99.7325296622255	-2.0089117561415	0.329077106183246	-6.10468403421184	1.0300424473386e-09	5.54855114518952e-08	ENST00000630618	RASA3	RAS p21 protein activator 3	GTPase activator activity	Binds to and increases the activity of a GTPase, an enzyme that catalyzes the hydrolysis of GTP.	molecular_function
10.8142133746671	1.10507870838809	0.398344309905317	2.77417972570202	0.0055341095387191	0.034362673463958	ENST00000290349	CBR1	carbonyl reductase 1	oxidoreductase activity	Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced.	molecular_function
34.0172086117332	1.81678617196939	0.374942304280551	4.84550863220273	1.26287720480345e-06	3.15751071696582e-05	ENST00000318388	NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2	oxidoreductase activity	Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced.	molecular_function
57.0335014149184	1.39275547889728	0.26537373049748	5.248279384272	1.53526348179928e-07	4.93793401743112e-06	ENST00000707884	CCT8	chaperonin containing TCP1 subunit 8	ATP binding	Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator.	molecular_function
5.28437112678635	1.56033380265854	0.588691841279362	2.65051032347854	0.00803702710826062	0.0456691756168708	ENST00000300260	CFAP298	cilia and flagella associated protein 298	regulation of cilium movement	Any process that modulates the rate, frequency, or extent of cilium movement, the directed, self-propelled movement of a cilium.	biological_process
9.01086820457448	1.69918594589927	0.453674122649496	3.74538872963677	0.000180114665266225	0.00213867335812231	ENST00000348354	BTG3	BTG anti-proliferation factor 3	protein binding	Binding to a protein.	molecular_function
41.1469720061485	0.609191978232261	0.205112204132924	2.97004257161349	0.002977584824541	0.0212286418785515	ENST00000332859	SUMO3	small ubiquitin like modifier 3	protein binding	Binding to a protein.	molecular_function
44.6395296314752	1.26543099859946	0.209367670403608	6.04406113016412	1.50282528254267e-09	7.75887224444171e-08	ENST00000400566	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1	protein binding	Binding to a protein.	molecular_function
101.861507930769	0.708904219768819	0.190190502865558	3.72733763825173	0.000193513143068886	0.00226528901341593	ENST00000377191	XRN2	5'-3' exoribonuclease 2	nucleus	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.	cellular_component
52.9173484727595	-1.15252083032452	0.309119967265122	-3.728393350068	0.000192704429757865	0.00225981471993928	ENST00000708441	EVI2B	ecotropic viral integration site 2B			
26.570212995622	1.51065028472123	0.248073267403028	6.08953274383642	1.13240703384722e-09	6.05076736875841e-08	ENST00000377943	SNRPB2	small nuclear ribonucleoprotein polypeptide B2	RNA binding	Binding to an RNA molecule or a portion thereof.	molecular_function
21.9655817251939	-1.03572287320328	0.376582807151454	-2.75031906272539	0.00595372618156099	0.0362013506610241	ENST00000638466	PLCL2	phospholipase C like 2	signal transduction	The cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell. Signal transduction begins with reception of a signal (e.g. a ligand binding to a receptor or receptor activation by a stimulus such as light), or for signal transduction in the absence of ligand, signal-withdrawal or the activity of a constitutively active receptor. Signal transduction ends with regulation of a downstream cellular process, e.g. regulation of transcription or regulation of a metabolic process. Signal transduction covers signaling from receptors located on the surface of the cell and signaling via molecules located within the cell. For signaling between cells, signal transduction is restricted to events at and within the receiving cell.	biological_process
96.2571292329386	0.944458364646729	0.217279727865134	4.34673944931004	1.38176193405751e-05	0.00025013917999327	ENST00000340648	RRP1B	ribosomal RNA processing 1B	rRNA processing	Any process involved in the conversion of a primary ribosomal RNA (rRNA) transcript into one or more mature rRNA molecules.	biological_process
21.8588518586983	2.27377406090749	0.492323409096361	4.61845611826768	3.866057136265e-06	8.42605457209861e-05	ENST00000497547	RRP1	ribosomal RNA processing 1	rRNA processing	Any process involved in the conversion of a primary ribosomal RNA (rRNA) transcript into one or more mature rRNA molecules.	biological_process
25.3786028169151	1.03729597418887	0.382620682018779	2.71102954685016	0.00670746489434979	0.0397359300859154	ENST00000327505	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	acyltransferase activity	Catalysis of the transfer of an acyl group from one compound (donor) to another (acceptor).	molecular_function
7.06140628667919	1.5200151352761	0.511371691478248	2.97242721997793	0.00295455249052789	0.0210877383831528	ENST00000672504	NOC4L	nucleolar complex associated 4 homolog	ribosome biogenesis	A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of ribosome subunits; includes transport to the sites of protein synthesis.	biological_process
51.7871146519201	1.41664467391795	0.24258017001803	5.8399030465378	5.22312093502932e-09	2.43708861092906e-07	ENST00000291576	PWP2	PWP2 small subunit processome component	protein binding	Binding to a protein.	molecular_function
73.9640673767405	-0.411441079245554	0.155520394189921	-2.64557636565083	0.00815518770849513	0.0461430874129683	ENST00000647504	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A	ATP binding	Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator.	molecular_function
7.82296695888389	6.46755512027783	1.14845482974934	5.63152764283246	1.78620339215299e-08	7.36605079373964e-07	ENST00000327155	RBBP8	RB binding protein 8, endonuclease	DNA repair	The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway.	biological_process
57.7528217064498	-0.95707386705302	0.20124950355305	-4.7556582757022	1.97800816775301e-06	4.68269305643171e-05	ENST00000380680	UBL3	ubiquitin like 3	protein binding	Binding to a protein.	molecular_function
368.231693753723	-1.03386331741352	0.233335709525314	-4.43079766708988	9.38851503674179e-06	0.000178068237963088	ENST00000472226	ARGLU1	arginine and glutamate rich 1			
6.61627335751781	-6.22332994352479	1.54876167875429	-4.01826183388678	5.86290280678969e-05	0.000856259508380299	ENST00000372176	ELMO2	engulfment and cell motility 2	cytoplasm	The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures.	cellular_component
29.9243883056166	1.0525488866137	0.355051301402668	2.96449803860878	0.00303177175748053	0.0215223311512288	ENST00000586040	SMAD2	SMAD family member 2	regulation of DNA-templated transcription	Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription.	biological_process
48.3166448527811	-1.21277151300635	0.445917892302717	-2.71971933385226	0.00653373474469856	0.0390354810701452	ENST00000263205	MED15	mediator complex subunit 15	regulation of DNA-templated transcription	Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription.	biological_process
50.3723172681768	-1.15399153040061	0.230553435248494	-5.00531050060832	5.57720561503194e-07	1.52907746220676e-05	ENST00000489651	MED15	mediator complex subunit 15			
18.683964728661	-1.15931865032033	0.393692757387609	-2.94472943320856	0.00323237192589308	0.0226311577213726	ENST00000473244	MED15	mediator complex subunit 15			
77.2099548187521	-1.39315610416761	0.504944210460221	-2.75902976072911	0.00579732550976537	0.0355329753800821	ENST00000649266	ITM2B	integral membrane protein 2B	membrane	A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it.	cellular_component
66.0608536271241	-1.14830091035376	0.340555053833494	-3.3718510338572	0.000746648212254663	0.00687089190508608	ENST00000378549	ITM2B	integral membrane protein 2B	membrane	A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it.	cellular_component
35.27633072848	-1.38642908369216	0.27553695842184	-5.03173545804177	4.86059664251178e-07	1.37041247465541e-05	ENST00000647800	ITM2B	integral membrane protein 2B	membrane	A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it.	cellular_component
47.038748159475	-1.24466615944265	0.373985560148622	-3.32811287940641	0.000874364307892656	0.00779095026425395	ENST00000649452	ITM2B	integral membrane protein 2B	membrane	A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it.	cellular_component
23.7585186645897	1.19826862420166	0.293674328479476	4.08026343468901	4.49846902495062e-05	0.000683982988781899	ENST00000590954	TXNL1	thioredoxin like 1	nucleus	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.	cellular_component
8.27390090192961	-1.54124254793315	0.484700475586189	-3.17978344475358	0.00147385150088888	0.01204099723928	ENST00000493599	SLC35C2	solute carrier family 35 member C2			
25.3487670986338	1.05236906076147	0.341672065325429	3.08005590026545	0.0020696174675541	0.0157676452290429	ENST00000291552	U2AF1	U2 small nuclear RNA auxiliary factor 1	metal ion binding	Binding to a metal ion.	molecular_function
10.4905314828073	-1.61073863605048	0.430369520511399	-3.74268752614374	0.000182062570477124	0.00215922297933998	ENST00000709062	ZNF496	zinc finger protein 496			
23.6401619578061	1.73297944883518	0.405730204541948	4.27126062944128	1.94371085409737e-05	0.000333636793151067	ENST00000587834	SEC11C	SEC11 homolog C, signal peptidase complex subunit	membrane	A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it.	cellular_component
262.313410118053	-0.675041286980252	0.142067483231006	-4.75155378013289	2.01859452915838e-06	4.76527356960584e-05	ENST00000371941	PREX1	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1	protein binding	Binding to a protein.	molecular_function
7.31885925428254	4.17974032588981	0.808204138071557	5.17163935322457	2.32049121485084e-07	7.04861362171879e-06	ENST00000215781	OSM	oncostatin M	extracellular region	The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite.	cellular_component
21.8863775582597	1.02954565641093	0.318100132765856	3.23654582429471	0.00120985799648636	0.0102246374983671	ENST00000331457	DRG1	developmentally regulated GTP binding protein 1	GTPase activity	Catalysis of the reaction: GTP + H2O = GDP + H+ + phosphate.	molecular_function
45.7320079012798	1.30853762496212	0.292870831682526	4.46796841271165	7.89659624212317e-06	0.000154488822347128	ENST00000634237	HNRNPL	heterogeneous nuclear ribonucleoprotein L	nucleus	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.	cellular_component
49.175396704404	-0.600495127803443	0.201516766652781	-2.97987675059373	0.00288364381412797	0.0206850191603831	ENST00000400288	SFI1	SFI1 centrin binding protein	cytoplasm	The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures.	cellular_component
42.1786631888483	-1.15818038565447	0.291758730514332	-3.96965116900785	7.19779297563864e-05	0.00100472680526836	ENST00000382162	SFI1	SFI1 centrin binding protein			
9.4623390177783	1.48110541995609	0.482268045112484	3.07112493760734	0.00213253897378568	0.0161849855601138	ENST00000635517	NFKBIB	NFKB inhibitor beta	protein binding	Binding to a protein.	molecular_function
18.6820227773361	1.06953493616747	0.361471275180836	2.9588379758043	0.00308801413920601	0.0218435790195722	ENST00000327283	PTPN2	protein tyrosine phosphatase non-receptor type 2	phosphatase activity	Catalysis of the hydrolysis of phosphoric monoesters, releasing inorganic phosphate.	molecular_function
12.303915976764	-1.14906378128665	0.388792773469594	-2.95546589262034	0.00312197214113051	0.0220523952555974	ENST00000370996	PPP1R3D	protein phosphatase 1 regulatory subunit 3D	protein binding	Binding to a protein.	molecular_function
85.9662295971053	1.55167347132051	0.263394218063218	5.89106884247583	3.83705652039425e-09	1.84671119747885e-07	ENST00000370873	PSMA7	proteasome 20S subunit alpha 7	proteolysis involved in protein catabolic process	The hydrolysis of a peptide bond or bonds within a protein as part of the chemical reactions and pathways resulting in the breakdown of a protein by individual cells.	biological_process
35.2777723945598	-2.49553194340783	0.772805302615231	-3.22918584404476	0.00124143192575706	0.0104492492826218	ENST00000404898	CACNA1I	calcium voltage-gated channel subunit alpha1 I	membrane	A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it.	cellular_component
899.997689825576	1.01425691176968	0.162081755022201	6.25768712604792	3.90728695286702e-10	2.29100716112501e-08	ENST00000323076	LCP1	lymphocyte cytosolic protein 1	protein binding	Binding to a protein.	molecular_function
17.2580302602248	-1.11482698962836	0.372349241884793	-2.99403587874982	0.00275313567390714	0.0199286517808639	ENST00000640320	MRNIP	MRN complex interacting protein			
